	data_id	Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
197		yKTTUec1o7A	Scaping the 350 Gallon Paludarium (Build Part 1)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"The process of setting up this tank has finally begun! It's been in concept since October of 2019... needless to say it's great to finally make it happen! There's still a lot left to do, but I should have it completely done in a few weeks. In this one I install the background and place the hardscape elements. 

Let me know what you think of the final layout. I personally think it turned out really well. I can't wait to show you what else I have planned. Stay tuned! 

See the entire journey of designing this setup:
https://www.youtube.com/playlist?list=PLGPT1t4CqpfjqOoU322XE327NIIrCkJ9S

The 350 Gallon Paludarium Tank was provided courtesy of Custom Aquariums. I DO NOT receive any financial compensation for showing or talking about it. Follow the links for more information: 

Custom Aquariums - https://www.customaquariums.com

The background and stones were provided courtesy of Universal Rocks. I also don't receive any compensation for talking about them.

Universal Rocks - https://www.universalrocks.com/ 

All of the Weathered Driftwood was purchased from SR Aquaristik. I was able to get photos of the pieces prior to buying them, which helped out immensely! Many of you ask where I buy hardscape materials and this is a GREAT resource for exactly that. I've used them for many of my previous builds and highly recommend it if you are looking for materials.

SR Aquaristik - https://sraquaristik.com/

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/ 
TikTok- https://www.tiktok.com/@serpadesign

#paludarium #aquascape #serpadesign"	10m 36s	636	2020-07-18T11:32:26Z		en	328,790	15,096			544	Playlist: Uploads from SerpaDesign (added 2020-07-18)		true	true	2d	hd	false	rectangular	youtube	public								9	paludarium, aquaterrarium, aqua terrarium, fish tank, aquarium, riparium, aquascape, planted tank, custom aquariums	0	
198		n7wZvndEzzw	The NEW Pixie Frog (African Bullfrog) Paludarium	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I was finally able to finish the first of two 75 gallon paludariums I recently added to the lineup. I'm really excited about this one and think it turned out great! I know Samson is really going to enjoy the extra space as well. Like I said in the video, I want to let the plants grow in and establish prior to adding him. Although he didn't ruin the plants in his current setup, you never know with these frogs. They have big personalities and don't care about how the scape looks lol! I'll follow up in a few weeks. 

Also be sure to check out the original video if you missed it. It's a little more DIY oriented if you prefer builds like that. 

Original Video - https://youtu.be/fZKxSt7h9Ok

A huge thanks to Universal Rocks and Sicce for hooking it up with this one! Like I said in the video, I received the background and filter for free, both of which really helped make this setup awesome. I've liked them up below if you want to learn more. Again, I don't receive any compensation for talking about their products. 

Universal Rocks - https://www.universalrocks.com/
Sicce - https://www.freshwateraquarium.com/whale-500-aquarium-canister-filter-80-135-gal-390-gph-sicce/

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/ 
TikTok- https://www.tiktok.com/@serpadesign

#paludarium #africanbullfrog #serpadesign"	14m 14s	854	2020-07-11T15:00:17Z		en	222,420	9,334			419	Playlist: Uploads from SerpaDesign (added 2020-07-11)		true	true	2d	hd	false	rectangular	youtube	public								8	african bullfrog, pixie frog, paludarium, aquaterrarium, setup, frog, african bullfrog paludarium, pixiefrog setup	0	
199		IXKiBr-enpg	The 350 Gallon Paludarium Barely Fit!	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"The saga of the giant paludarium continues! I've had the tank for almost 6 months now, but I haven't been able to move it until now. Luckily I could  gather all of the materials during that time. As you could imagine, it's been rough not being able to set it up... By the time you're seeing this video I've already started though. Those videos will start very soon. Stay tuned! 

The 350 gallon tank and stand were provided by custom aquariums. As I said in the video, this does not include any sort of paid promotion. 
https://www.customaquariums.com
https://www.instagram.com/customaquariums/ 

See the entire journey of designing this setup:
https://www.youtube.com/playlist?list=PLGPT1t4CqpfjqOoU322XE327NIIrCkJ9S

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://vm.tiktok.com/gqD7Wf/ 

#paludarium #aquarium #serpadesign"	10m 19s	619	2020-07-04T12:45:47Z		en	128,421	7,017			603	Playlist: Uploads from SerpaDesign (added 2020-07-04)		true	true	2d	hd	false	rectangular	youtube	public								7	paludarium, aquarium, fish tank, aqua terrarium, riparium, aquascape, custom aquariums	0	
200		sZhx84UwDhY	DIY Mini Goldfish Pond (Moss & Epoxy Art)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"For awhile now I've wanted to make something like this. I haven't painted in over a year and I was feeling the urge to do it again. I figured now was a great time to unwind and make a ""not so serious project"" between large projects.

Let me know if you like this sort of thing. If you do I'll try to integrate my art into other videos as well. I've done it in the past and it's actually how my channel got started. Either way I'll be back next week with the regular show... or something like that. 

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://vm.tiktok.com/gqD7Wf/ 

#pond #resinart #serpadesign"	10m 18s	618	2020-06-27T12:32:22Z		en	162,063	9,076			523	Playlist: Uploads from SerpaDesign (added 2020-06-27)		true	true	2d	hd	false	rectangular	youtube	public								10	pond, mini pond, epoxy art, resin art, goldfish, mini, small, miniature, diy, do it yourself	0	
201		10MiQVtMmuo	Stream Waterfall Terrarium (biOrb Version 3)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"About a year ago we got the biOrb. The first rendition was pretty neat, but it dried out due to various circumstances. I redid it in the previous video to include a pond and that one did quite well. However, I decided to redo it again and this time I wanted to include a stream. Check it out!

Follow this link if you want to learn more about the biOrb AIR. I don't receive any compensation for this, I'm just putting up the link in case you're curious. 
https://store.oase-usa.com/collections/terrariums/products/biorbair-60-terrarium

Terrariums don't have to be complicated or expensive. In fact, some of my best terrarium were mad for little to no money. Check out my terrarium build playlist to see what else is possible when making terrariums. 
https://www.youtube.com/playlist?list=PLGPT1t4CqpfhCpZH56JQfJuF6SvxCMrHL

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://vm.tiktok.com/gqD7Wf/

#biorb #terrarium #serpadesign"	10m 25s	625	2020-06-20T12:03:27Z		en	210,693	10,527			523	Playlist: Uploads from SerpaDesign (added 2020-06-20)		true	true	2d	hd	false	rectangular	youtube	public								11	terrarium, closed terrarium, sealed terrarium, biorb, oase biorb, stream, water feature, bioactive, waterfall, aquascape, vivarium	0	
202		UrrQodJExb0	DIY Terrarium Computer Desk with a Live Edge from Reclaimed Materials	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Another terrarium build coming at you! I've had this one planned for while, but I kept putting it off because I wanted to do it right. All things considered, I think it turned out great! It's made completely from reclaimed and scrap materials I already had laying around the house. The only items I had to get were the glass, cherry slab and the liquid rubber. 

I think this was an easy build, but the process could be made simpler by cutting a hole in a table that's already built. All you would need to do is cut the hole and make a terrarium box. Once the box is made attach it to the table and recess it slightly so you don't have to make the groove later with a router. Use some method to waterproof the setup and you'll be in business! 

1 Year Update- https://youtu.be/usXRjOCKhqA

Did you like this terrarium build? Check out my terrarium build playlist to see what else is possible when making terrariums. 
https://www.youtube.com/playlist?list=PLGPT1t4CqpfhCpZH56JQfJuF6SvxCMrHL

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://vm.tiktok.com/gqD7Wf/

#terrarium #diy #serpadesign"	16m 49s	1009	2020-06-13T11:04:51Z		en	2,198,442	87,900			2,810	Playlist: Uploads from SerpaDesign (added 2020-06-13)		true	true	2d	hd	false	rectangular	youtube	public								8	terrarium, closed terrarium, diy, do it yourself, live edge, live edge table, reclaimed, nature art	0	
203		jR1Nl-34PzM	DIY Bubble Rock Fountain Bowl	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"A DIY Bubble Rock Fountain Bowl? Sure that's what we'll call it! I came up with this project awhile ago and have been thinking of how it should be done. I finally got all the pieces together and made it happen. It's a neat and effective design that's easy to make. Pretty cheap too! I imagine it only took about $40 USD to make. Let me know what you think in the comments! 

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://vm.tiktok.com/gqD7Wf/

#fountain #aquascape #serpadesign"	10m 4s	604	2020-06-06T13:53:33Z		en	194,524	9,905			315	Playlist: Uploads from SerpaDesign (added 2020-06-06)		true	true	2d	hd	false	rectangular	youtube	public								10	aquascape, fountain, diy, do it yourself, bubble rock, waterfall, water feature, terrarium, paludarium, aquaterrarium	0	
204		XsVcT7kkHrs	How is the DIY Pond Today? (1 Year Later)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"After releasing the update on the ecosystem pond, I've been getting a lot of requests to do an update of the DIY pond. Although I started to film the update back then, I wanted to wait a few months before finalizing the video. I also don't want the channel bogged down with a lot of updates.

Despite what I said in the video I do enjoy this pond and am pleased with how it turned out/ looks now. Let me know what you think about this progress of it down in the comments! Also, if you haven't seen the original videos on this pond, then check out the links below. 

Original Build- https://youtu.be/TeHybQPz7RE
Adding Fish- https://youtu.be/Wh4n7nbLbi8 

Pond Playlist- https://www.youtube.com/playlist?list=PLGPT1t4CqpfgUd_pe2EG_ZwdDgDxEbgC2 

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://vm.tiktok.com/gqD7Wf/

#diypond #pond #serpadesign"	13m 35s	815	2020-05-30T13:11:24Z		en	379,175	12,286			675	Playlist: Uploads from SerpaDesign (added 2020-05-30)		true	true	2d	hd	false	rectangular	youtube	public								11	diy pond, garden pond, backyard pond, pond, landscape, diy, do it yourself, custom pond, water feature, water garden, water gardening	0	
205		NnedKiWs71U	Nano Shrimp Waterfall Paludarium Made from Scrap Materials	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In recent videos I've mentioned that I want to redo the Pond Themed Riparium and get the Blue Dream Shrimp into a new setup. So in this one I decided to tackle both within the structure of Rachel O'Leary's Scaping From Scraps Challenge. For this challenge I need to make a setup exclusively with materials I already have at home. 

Let me know what you think of the finished project! Do you like the new and improved look for this tank and the shrimp? Let me know in the comments! I personally think it's a HUGE improvement.  

Turbo-Start 700 was provided with a paid promotion by Fritz Aquatics
https://fritzaquatics.com/

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://vm.tiktok.com/gqD7Wf/

#scrapscape #paludarium #serpadesign"	18m 48s	1128	2020-05-23T13:37:03Z		en	1,618,927	40,075			951	Playlist: Uploads from SerpaDesign (added 2020-05-23)		true	true	2d	hd	false	rectangular	youtube	public								8	paludarium, aquaterrarium, aquarium, shrimp, nano paludarium, aquascape, scrapscape, scaping from scraps	0	
206		XIiRoKxXN_A	NEW Paludarium Fish, MORE Tanks & GREAT Progress	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this one I show you some new paludarium fish and a lot of other things I've been working on in the animal room. I think the addition of the new 75 gallon rack really adds to the room. This is just the beginning though... Wait till you see some of the projects I'm working on right now! 

What do you think about the fish I chose for the Skyscraper Paludarium and what would you like to see with the 40 gallon tanks? Let me know! 

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://vm.tiktok.com/gqD7Wf/

#paludarium #aquaterrarium #serpadesign"	10m 43s	643	2020-05-16T12:49:05Z		en	100,390	5,178			361	Playlist: Uploads from SerpaDesign (added 2020-05-16)		true	true	2d	hd	false	rectangular	youtube	public								6	paludarium, fish tank, aquarium, aqua terrarium, new fish, daisys rice fish	0	
207		biVHt3SckvI	Volcano Rasbora Island Aquascape with Hakkai Stone (Low Tech)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this one I finally use the Hakkai Stone I bought at Aquashella last October. I knew exactly what type of scape I wanted to do, I just didn't have the resources to do it until now. Even still, I was somewhat limited given the current circumstances. I was primarily working with materials I already had on hand. As usual I'll just adjust, add and fine tune things over time until I get it looking how I want.

Regardless, I think it turned out fairly well and I love the way the fish interact with the scape! They really came to life and their colors are finally starting to show through (especially in the past few days since I filmed this). These are a very striking fish if you look closely - subtle beauty if you will. Look up ""Volcano Rasbora"" on Google and you'll see what I mean.

Let me know what you think about the final product down in the comments!

Also, A.C.C.R. Water Conditioner and Turbo-Start 700 were provided with a paid promotion by Fritz Aquatics. Both of these really help with my general maintenance and when starting new aquascapes like this. 
https://fritzaquatics.com/

Tank Used For This Build
https://sraquaristik.com/collections/aquariums/products/rimless-aquarium-27-gallon?variant=12921219416087

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://vm.tiktok.com/gqD7Wf/

#aquascape #plantedtank #serpadesign"	10m 3s	603	2020-05-09T14:09:47Z		en	769,597	14,275			532	Playlist: Uploads from SerpaDesign (added 2020-05-09)		true	true	2d	hd	false	rectangular	youtube	public								9	aquascape, aquarium, fish tank, planted tank, nature aquarium, low tech, volcano rasbora, nature art, nature design	0	
208		ddszLCaKpsI	EPIC Tour of EVERYTHING in THE Animal Room (Spring 2020 Update)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"""Please show an update of the animal room."" I've been getting comments like this for awhile now and I've done mini updates, but a full blown tour/update hasn't happened in years. I figured now was the the perfect time for a longer format episode that goes through just about everything! While editing though, I realized how much I left out... that's alright. For another time I guess!

If you're new to the channel you may be wondering how I made these setups. Well, you're in luck! I have an instructional videos on EVERY PROJECT you saw. Just go through the archives and search for whatever you want to see or ask in the comments. I'll link up what I can. 

A common theme with a lot of my projects is me saying they need redone or replaced. I know many of you don't like that, but you have to understand it from my perspective. I'm trying to do the absolute best I can for my animals and make the most beautiful/functional enclosures possible. The issue is that I keep improving and inevitably old projects must go. Just know that I repurpose as much as I can and very little, if anything, goes to waste. 

With that you should know that I care a lot about the quality of care I provide for my animals. I know it may seem like I have a lot, but I rarely add to the collection and focus most of my time on improving their lives or improving my skills through other projects. Also realize that I have been doing this for a really long time. I've been building this collection for over 20 years.

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://vm.tiktok.com/gqD7Wf/

#animalroom #terrarium #serpadesign"	33m 8s	1988	2020-05-02T14:31:19Z		en	1,158,058	26,275			1,177	Playlist: Uploads from SerpaDesign (added 2020-05-02)		true	true	2d	hd	false	rectangular	youtube	public								9	animal room, reptile room, fish room, aquarium, fish tank, terrarium, vivarium, bioactive, diy	0	
209		GAac09m7CVA	DIY Paludarium with Foggy Waterfall	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this one I set up another DIY Paludarium, complete with a mist/fog maker and a waterfall. The tank measures 17.5x12x12"" (12"" in the back and 7.5"" in the front to be specific). It also holds about 6 gallons of water. I think it turned out really well considering that I didn't have much to work with. 

As I explained in the video I wanted to keep it simple below the waterline and complex above. I wanted to keep as much of the stone visible as possible, while also maximizing the space for some critters. Hopefully I can stock it soon, but I can't at the moment. I really think you're going to like my plans. 

Anyway let me know what you thought about the finished design! 

Dragon Root and Elephant Skin Stone purchased from
https://sraquaristik.com/

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://vm.tiktok.com/gqD7Wf/

#paludarium #aquaterrarium #serpadesign"	11m 52s	712	2020-04-25T14:06:29Z		en	188,424	7,975			379	Playlist: Uploads from SerpaDesign (added 2020-04-25)		true	true	2d	hd	false	rectangular	youtube	public								11	paludarium, aqua terrarium, terrarium, fish tank, aquarium, aquascape, diy, do it yourself, waterfall, misty, fog	0	
210		gJuWCudImSc	How Did My Pond Survive Winter?	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Last July I teamed up with the folks at Aquascape and Tussey Landscaping to build an Ecosystem Pond in my front yard. That was an incredible time and I made great friends in the process. We all made videos on our channels, which I've linked below.

It was near the end of the season when we built the pond, so it was only enjoyed for a few months. During that time I stocked it with fish and planted a variety of foliage. How did everything fare during the colder months though? Let's find out in this update! 

How We Built the Pond
Tussey Landscaping - https://youtu.be/OmqrpggM7GE
Ed The Pond Professor - https://youtu.be/SyeRSOrgod0
My Video - https://youtu.be/Vb_r4iSsDo8

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://vm.tiktok.com/gqD7Wf/

#pond #watergarden #serpadesign"	10m 19s	619	2020-04-18T14:01:48Z		en	153,832	6,410			324	Playlist: Uploads from SerpaDesign (added 2020-04-18)		true	true	2d	hd	false	rectangular	youtube	public								6	pond, aquascape, ecosystem pond, water garden, natural pond, water feature	0	
211		KsmBRW22jiQ	AWESOME Naturalistic Indoor Mini Pond + Giveaway	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this one I teamed up with Ed The Pond Professor and Aquascape to set up an AquaGarden Mini Pond. I don't know about you, but I think it turned out extremely well! I really like how much of a feature the waterfall portion of the design is and I enjoy how the light shines through. What do you think?

Long-term I want to add plants to the water area as I eluded to in the video. However, I didn't have anything that I thought would look appropriate in this setup. I wish I would of had a few taller plants (like syngonium), but I could always add those later on as well. 

Also, what should I stock it with? I want you to decide! Leave your best suggestion in the comments for something suitable for a setup of this size. I'll take the best/highest liked suggestions and do a poll in about a month.
 
GIVEAWAY LINK - https://www.instagram.com/p/B-19povBMw9/

Be sure to watch Ed's build as well and let us know who did it better!

Ed's Mini Pond - https://youtu.be/zluDfWwF5t4
Ed's Instagram - https://www.instagram.com/edthepondprofessor/
Buy a Mini Pond - https://www.aquascapeinc.com/products/aquagarden-mini-pond-kit

Additional Links Mentioned in the video:
Front Yard Pond Build - https://youtu.be/Vb_r4iSsDo8
DIY Patio Pond - https://youtu.be/ld9WkDIP_o4

If you have any comments, suggestions or questions, leave them down in the comments! For additional content like this, photos of my terrariums, projects sneak peeks and more, follow me on Instagram and TikTok @SerpaDesign.

https://www.instagram.com/serpadesign/
https://vm.tiktok.com/gqD7Wf/

#pond #patiopond #serpadesign"	11m 24s	684	2020-04-11T14:01:42Z		en	716,117	19,442			800	Playlist: Uploads from SerpaDesign (added 2020-04-11)		true	true	2d	hd	false	rectangular	youtube	public								10	pond, patio pond, aquagarden mini pond, aquascape, naturalistic, waterfall, mini pond, riparium, fish tank, aquarium	0	
212		duDBtkj0ZcU	Giant Moss Dripwall Terrarium with a Pond	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Those of you who have been with the channel for awhile may remember when I first showed this container. I don't remember what video that was, but I definitely did. Anyway, it's been in the background of plenty of videos since, but I haven't said anything about it. As I said in the video, I started it back in 2018 and quickly lost interest in the build

Two years later and my interest has been rekindled. I saw it the other day and came up with the idea I executed in this video. I'm glad I waited as long as I did to finish it because I think it turned out great! What do you think? 

If you have any comments, suggestions or questions, leave them down in the comments! For additional content like this, photos of my terrariums, projects sneak peeks and more, follow me on Instagram and TikTok @SerpaDesign.

https://www.instagram.com/serpadesign/
https://vm.tiktok.com/gqD7Wf/

#terrarium #dripwall #serpadesign"	10m 43s	643	2020-04-04T13:55:04Z		en	2,965,812	85,691			3,452	Playlist: Uploads from SerpaDesign (added 2020-04-04)		true	true	2d	hd	false	rectangular	youtube	public								8	terrarium, paludarium, aquaterrarium, waterfall, dripwall, moss, bottle garden, mossarium	0	
213		j2WnzJz4DEs	Make a Native Terrarium #withme (Satisfying & Relaxing Build)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"With mostly everyone stuck at home, I figured now was the perfect time to show a project anyone could replicate. What better than a native terrarium? No need to go out or order things when you likely have everything needed in your house and backyard. 

If you're unfamiliar with these, we refer to them as native terrariums because they are composed of items local or native to your area. Think of it as capturing a slice of nature specific to your yard. Getting outside to collect materials and build is also a great way to destress and bring the beauty of nature indoors for year long enjoyment. 

Although I presented this video in an ASMR no voice over format, I have videos that detail this process. I followed the same procedures used for the $0 Free Terrarium video: https://youtu.be/KR2Lo0rOF7g. I recommend watching that video if this is something you'd like to make. Two years later and that terrarium is still going strong! That video of course is a modification of my native terrarium from How to Terrarium episode 3: https://youtu.be/s6DnKCnlSxE.

If you're familiar with my other builds you may wonder why I didn't add charcoal or springtails to this one. Charcoal helps create the optimal environment within a terrarium and increases the likelihood of success. Although extremely beneficial, it's not a requirement. If you have it, add it. If not, don't stress and move to the next step. As for springtails, they help create a natural decomposition cycle and mitigate issues with mold. When using components from outside, you're pretty much guaranteed that springtails will take up residence. They hitchhike on the materials.

That leads to one of my top FAQs, “my terrarium is full of white stringy mold, what should I do?” Getting mold in a newly established terrarium is almost a grantee, especially if you include wood or botanicals. DON'T STRESS! This is easy remedied. Like I said previously, springtails and charcoal will help. Without either of those though, the easiest way around it is with manual removal. I like to use my tweezers for that job. After a week or two of consistently removing it, the terrarium will gain equilibrium and the mold will dissipate.

Another common FAQ is, “what plants should I use?” My first recommendation of course is moss. 9/10 it will acclimate to and thrive in a terrarium with only a few exceptions. If you live somewhere tropical, then anything will work. That said, choose plants that stay small or be prepared to consistently trim them so they don't outgrow the space. If you live somewhere temperate (like me) I've found that the best ones to use are evergreen plants (stay green year round). Otherwise they will thrive initially, but won't last long-term. Again, choose plants that stay small or be prepared to trim. Lastly DO NOT use succulent or cactus plants. They will not work in a closed environment. 

Hopefully that bit of insight will help you get started. If you have any comments, suggestions or questions, leave them down in the comments! For additional content like this, photos of my terrariums, projects sneak peeks and more, follow me on Instagram and TikTok @SerpaDesign. 

https://www.instagram.com/serpadesign/ 
https://vm.tiktok.com/gqD7Wf/ 

#terrarium #asmr #serpadesign"	16m 33s	993	2020-03-28T14:27:15Z		en	1,257,940	31,952			946	Playlist: Uploads from SerpaDesign (added 2020-03-28)		true	true	2d	hd	false	rectangular	youtube	public								10	terrarium, native terrarium, diy, asmr, closed terrarium, eternal terrarium, bottle garden, with me, relaxing, art	0	
214		PqHmcW7Ipnk	Relax to Serene Aquarium Footage & Soothing Music	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"It's time to sit back and relax to some scenes from one of my more recent setups to some soothing music. I chose to showcase the nano fish aquascape in this type of video first because it's a very lively tank. If you want to see other setups shown in a relaxing format, please let me know with a like! 

If you're new to the channel and want to see how I set up this aquarium, then check out this video: https://youtu.be/PfpdJUIG9TQ

If you have any comments, suggestions or questions, leave them down in the comments! For additional content like this, photos of my terrariums, projects sneak peeks and more, follow me on Instagram and TikTok @SerpaDesign.

https://www.instagram.com/serpadesign/
https://vm.tiktok.com/gqD7Wf/

#relax #aquarium #serpadesign"	10m 47s	647	2020-03-24T11:47:00Z		en	64,261	3,184			327	Playlist: Uploads from SerpaDesign (added 2020-03-24)		true	true	2d	hd	false	rectangular	youtube	public								9	aquarium, aquascape, relax, relaxing, peaceful, fish tank, nature, fish, soothing	0	
215		cxcAX0i7tEQ	HUGE DRIFTWOOD For the 350 Gallon Paludarium	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Yo SerpaSquad I hope all of you are doing well! In this one I just wanted to give you a quick update on my plans for the animal room before I really start to get into a lot of projects. Like I said in the video, I have a lot of materials on hand already, so I should be able to do a lot in the next few weeks. 

I'm going to try and release some bonus content for the next few weeks. Is that something you'd be interested in and if so, what would you like to see? I have a lot of ideas already, but I'm curious about what you think. Let me know! Already had a lot of great feedback on a post I put up the other day in the community tab. 

Also, I'm just about done building the framework for the 75 gallon rack. I've been filming that whole process in case it's something you'd want to see an extensive video about. If so, let me know! Hopefully I can have those tanks set up soon... you're going to love them! 

350 Gallon Paludarium is from:
https://www.customaquariums.com
https://www.instagram.com/customaquariums/

Bought the driftwood from: 
https://sraquaristik.com/
https://www.instagram.com/sraquaristik/ 

See the entire journey of designing this setup:
https://www.youtube.com/playlist?list=PLGPT1t4CqpfjqOoU322XE327NIIrCkJ9S

If you have any comments, suggestions or questions, leave them down in the comments! For additional content like this, photos of my terrariums, projects sneak peeks and more, follow me on Instagram and TikTok @SerpaDesign.

https://www.instagram.com/serpadesign/
https://vm.tiktok.com/gqD7Wf/

#paludarium #animalroom #serpadesign"	10m 2s	602	2020-03-21T13:49:44Z		en	152,272	8,089			760	Playlist: Uploads from SerpaDesign (added 2020-03-21)		true	true	2d	hd	false	rectangular	youtube	public								0		0	
216		tsC3o70UXWM	DIY Skyscraper Paludarium With Moss Waterfall	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Have an old aquarium and want to do something with it? Maybe this is right up your alley! All I did was dismantle the aquarium, cut the panes shorter and put it back together. I already had all of the materials, so there was no upfront cost to built the enclosure. However, if you were to buy everything new it could be done for under $25 if you already have the tools. Otherwise it will be around $35. From there you can go as elaborate as you the paludarium to be. 

Something I didn't really explain in the video was the removable overflow tray. I made it in that way so I can service the pump if needed. I'll have to move things around to access it, but it can easily be done without destroying the whole setup. I definitely recommend figuring that portion of your own builds before you get to far along.  

Also here's a non-affiliate link to the mesh. I figure this would be something that was difficult to find otherwise: https://amzn.to/2TRfB84

Fritz A.C.C.R. was provided with a paid promotion by Fritz Aquatics.
https://fritzaquatics.com/

If you have any comments, suggestions or questions, leave them down in the comments! Also for additional content like this, photos of my terrariums, projects sneak peeks and more, follow me on Instagram and TikTok @SerpaDesign.
https://www.instagram.com/serpadesign/
https://vm.tiktok.com/gqD7Wf/

#paludarium #aquaterrarium #serpadesign"	15m 46s	946	2020-03-14T14:35:24Z		en	881,774	22,596			1,018	Playlist: Uploads from SerpaDesign (added 2020-03-14)		true	true	2d	hd	false	rectangular	youtube	public								9	paludarium, aqua terrarium, terrarium, fish tank, aquarium, diy, do it yourself, waterfall, moss	0	
217		Me8NK1_gZXc	I HAVE TO QUIT	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"What's up SerpaSquad! This is a very interesting period of my life right now. Over time as the platform has grown, I've been faced with an interesting decision and opportunity. ""I have to quit"" I kept telling myself. For various reasons though I wouldn't actually go through with it. 

However, it became glaringly obvious that I needed to just go for it. This is what I've been planning for and the timing was right. So that's exactly what I did... I quit. As of March 1st 2020 I have been a full time Content Creator. It's been a very long and tiresome journey to this point, but it was well worth it. 

This is only the beginning and I'm just getting started. I know I've hardly scratched the surface of my creativity and what's possible with this form of art. I have so much planned and I'm working on a lot of things outside of this platform. 

Additionally we just got to 500,000 subscribers here on YouTube! I'll do something special for that next week, but I wanted to take a moment and thank you for being a huge part of what makes all of this possible. I feel very blessed to have the audience that I do and am thankful for each and every one of you. Thank you!!!


If you have any comments, suggestions or questions, leave them down in the comments! Also for additional content like this, photos of my terrariums, projects sneak peeks and more, follow me on Instagram and TikTok @SerpaDesign.
https://www.instagram.com/serpadesign/
https://vm.tiktok.com/gqD7Wf/

#iquit #terrarium #serpadesign"	12m 33s	753	2020-03-07T14:56:23Z		en	240,726	14,702			1,412	Playlist: Uploads from SerpaDesign (added 2020-03-07)		true	true	2d	hd	false	rectangular	youtube	public								8	vivarium, terrarium, bioactive, aquarium, aquascape, fish room, reptile room, animal room	0	
